3.01392,,0.67749,,1.46851,,2.57202,,2.55249,,0.321045,,1.9104,,1.01685
3.01392,,0.67749,,1.46851,,2.57202,,2.55249,,0.321045,,1.9104,,1.01685
3.0127,,0.67749,,1.46729,,2.57202,,2.55127,,0.321045,,1.91162,,1.01807
3.01392,,0.67749,,1.46851,,2.57202,,2.55249,,0.321045,,1.9104,,1.01685
3.01514,,0.67749,,1.46851,,2.57202,,2.55249,,0.321045,,1.91162,,1.01685
3.0127,,0.67749,,1.46851,,2.57324,,2.55615,,0.321045,,1.91162,,1.01685
3.0127,,0.67749,,1.46851,,2.57202,,2.55249,,0.321045,,1.91284,,1.01685
3.01392,,0.67749,,1.46851,,2.57202,,2.55127,,0.321045,,1.9104,,1.01685
3.01392,,0.67749,,1.46973,,2.57324,,2.55249,,0.321045,,1.9104,,1.01685
3.0127,,0.67749,,1.46851,,2.57202,,2.55249,,0.321045,,1.91284,,1.01685
3.0127,,0.67749,,1.46851,,2.57202,,2.55249,,0.321045,,1.91284,,1.01685
3.01392,,0.67749,,1.46973,,2.57324,,2.55249,,0.321045,,1.9104,,1.01685
3.01514,,0.67749,,1.46973,,2.57324,,2.55249,,0.321045,,1.9104,,1.01685
3.01514,,0.67749,,1.46973,,2.57324,,2.55249,,0.321045,,1.9104,,1.01685
3.0127,,0.67749,,1.46973,,2.57568,,2.55249,,0.321045,,1.91162,,1.01685
3.0127,,0.67749,,1.46973,,2.57324,,2.55615,,0.321045,,1.91162,,1.01685
3.01392,,0.67749,,1.46973,,2.57202,,2.55249,,0.321045,,1.91162,,1.01807
3.01392,,0.67749,,1.46973,,2.57202,,2.55249,,0.321045,,1.91162,,1.01807
3.0127,,0.67749,,1.46973,,2.57446,,2.55371,,0.321045,,1.91162,,1.01807
3.01392,,0.67749,,1.46973,,2.57202,,2.55371,,0.321045,,1.9104,,1.01685
3.01514,,0.67749,,1.47095,,2.57324,,2.55249,,0.321045,,1.9104,,1.01685
3.01514,,0.67749,,1.47095,,2.57324,,2.55249,,0.321045,,1.9104,,1.01685
3.01514,,0.67627,,1.47095,,2.57446,,2.55371,,0.321045,,1.9104,,1.01685
3.01392,,0.67749,,1.47095,,2.57324,,2.55371,,0.321045,,1.91162,,1.01685
3.01392,,0.67749,,1.46973,,2.57202,,2.55249,,0.321045,,1.91162,,1.01807
3.01514,,0.67627,,1.47095,,2.57446,,2.55493,,0.321045,,1.9104,,1.01685
3.01514,,0.67749,,1.47095,,2.57324,,2.55249,,0.321045,,1.9104,,1.01685
3.01514,,0.67749,,1.47095,,2.57324,,2.55249,,0.319824,,1.9104,,1.01807
3.01392,,0.67749,,1.47095,,2.57568,,2.55371,,0.321045,,1.9104,,1.01807
3.01514,,0.67749,,1.47095,,2.57324,,2.55249,,0.319824,,1.9104,,1.01807
3.01514,,0.67749,,1.47095,,2.57446,,2.55493,,0.321045,,1.9104,,1.01685
3.01514,,0.67627,,1.47095,,2.57446,,2.55493,,0.319824,,1.9104,,1.01685
3.01514,,0.67627,,1.47095,,2.57446,,2.55493,,0.319824,,1.9104,,1.01685
3.01392,,0.67749,,1.47095,,2.57568,,2.55493,,0.319824,,1.9104,,1.01685
3.01392,,0.67749,,1.47095,,2.57324,,2.55493,,0.321045,,1.9104,,1.01685
3.01392,,0.67749,,1.47095,,2.5769,,2.55371,,0.319824,,1.9104,,1.01807
3.01514,,0.67627,,1.47095,,2.57446,,2.55493,,0.319824,,1.90918,,1.01685
3.01514,,0.67627,,1.47095,,2.57324,,2.55249,,0.319824,,1.90918,,1.01807
3.01636,,0.67627,,1.47095,,2.57446,,2.55493,,0.319824,,1.9104,,1.01685
3.01636,,0.67749,,1.47095,,2.57446,,2.55371,,0.319824,,1.90918,,1.01685
3.01392,,0.67749,,1.47095,,2.57568,,2.55493,,0.319824,,1.9104,,1.01685
3.01636,,0.67627,,1.47217,,2.57568,,2.55493,,0.319824,,1.90918,,1.01685
3.01636,,0.67627,,1.47217,,2.57568,,2.55493,,0.319824,,1.90918,,1.01685
3.01636,,0.67627,,1.47217,,2.57568,,2.55493,,0.319824,,1.90918,,1.01685
3.01514,,0.67627,,1.47095,,2.57324,,2.55371,,0.319824,,1.9104,,1.01685
3.01636,,0.67627,,1.47217,,2.57568,,2.55493,,0.319824,,1.90918,,1.01685
3.01636,,0.67749,,1.47217,,2.57446,,2.55371,,0.318604,,1.90918,,1.01685
3.01636,,0.67627,,1.47217,,2.57568,,2.55493,,0.319824,,1.90918,,1.01685
3.01636,,0.67627,,1.47217,,2.57568,,2.55493,,0.319824,,1.90918,,1.01685
3.01758,,0.67749,,1.47339,,2.57446,,2.55493,,0.319824,,1.9104,,1.01807
3.01636,,0.67627,,1.47217,,2.57568,,2.55493,,0.318604,,1.90918,,1.01685
3.01636,,0.67627,,1.47217,,2.57568,,2.55371,,0.318604,,1.90796,,1.01685
3.01636,,0.67627,,1.47095,,2.57446,,2.55371,,0.318604,,1.9104,,1.01685
3.01514,,0.67749,,1.47095,,2.57446,,2.55493,,0.319824,,1.90918,,1.01807
3.01636,,0.67749,,1.47217,,2.57446,,2.55371,,0.318604,,1.90918,,1.01807
3.01758,,0.67627,,1.47217,,2.57568,,2.55493,,0.318604,,1.90796,,1.01685
3.01514,,0.67749,,1.47217,,2.57446,,2.55493,,0.318604,,1.90918,,1.01807
3.01636,,0.67749,,1.47217,,2.57446,,2.55371,,0.318604,,1.90918,,1.01807
3.01636,,0.67749,,1.47217,,2.5769,,2.55493,,0.318604,,1.90918,,1.01807
3.01636,,0.67749,,1.47217,,2.57568,,2.55493,,0.318604,,1.90918,,1.01807
3.01636,,0.67749,,1.47217,,2.5769,,2.55615,,0.318604,,1.90918,,1.01807
3.01636,,0.67627,,1.47217,,2.5769,,2.55615,,0.318604,,1.90918,,1.01807
3.01636,,0.67749,,1.47217,,2.5769,,2.55493,,0.318604,,1.90918,,1.01807
3.02002,,0.67749,,1.47217,,2.57568,,2.55493,,0.318604,,1.90918,,1.01807
3.01636,,0.67749,,1.47217,,2.57568,,2.55615,,0.318604,,1.90918,,1.01807
3.01758,,0.67749,,1.47217,,2.57568,,2.55493,,0.318604,,1.90796,,1.01807
3.01514,,0.67749,,1.47217,,2.57813,,2.55859,,0.318604,,1.90918,,1.01807
3.01758,,0.67749,,1.47461,,2.57568,,2.55493,,0.318604,,1.90918,,1.01807
3.01636,,0.67749,,1.47217,,2.5769,,2.55493,,0.318604,,1.90918,,1.01807
3.0188,,0.67749,,1.47217,,2.57568,,2.55615,,0.318604,,1.90918,,1.01807
3.02002,,0.67749,,1.47217,,2.5769,,2.55615,,0.318604,,1.90918,,1.01807
3.01758,,0.67749,,1.47339,,2.57568,,2.55615,,0.319824,,1.90918,,1.01807
3.01636,,0.67749,,1.47217,,2.57568,,2.55859,,0.319824,,1.90918,,1.01807
3.01636,,0.67749,,1.47217,,2.57568,,2.55615,,0.321045,,1.90796,,1.01807
3.01636,,0.67749,,1.47217,,2.57813,,2.55737,,0.321045,,1.90918,,1.01807
3.01636,,0.67749,,1.47217,,2.5769,,2.55859,,0.322266,,1.90918,,1.01807
3.0188,,0.67749,,1.47339,,2.5769,,2.55737,,0.323486,,1.90796,,1.01807
3.01758,,0.67627,,1.47339,,2.57813,,2.55737,,0.324707,,1.90918,,1.01807
3.0188,,0.67749,,1.47339,,2.5769,,2.55615,,0.325928,,1.90796,,1.01807
3.01758,,0.67749,,1.47339,,2.57813,,2.55737,,0.327148,,1.90918,,1.01807
3.0188,,0.67627,,1.47339,,2.57813,,2.55859,,0.32959,,1.90918,,1.01807
3.0188,,0.67627,,1.47339,,2.57568,,2.55859,,0.332031,,1.91162,,1.01807
3.02002,,0.67627,,1.47461,,2.57813,,2.55981,,0.334473,,1.90918,,1.01807
3.02002,,0.67749,,1.47339,,2.5769,,2.55859,,0.336914,,1.90918,,1.01929
3.02124,,0.67627,,1.47461,,2.57813,,2.55981,,0.340576,,1.9104,,1.01929
3.02002,,0.67627,,1.47461,,2.57813,,2.56104,,0.344238,,1.91162,,1.01929
3.0188,,0.67627,,1.47461,,2.57813,,2.56226,,0.3479,,1.91162,,1.02051
3.02124,,0.67627,,1.47583,,2.57813,,2.56226,,0.351562,,1.91162,,1.02051
3.02124,,0.67627,,1.47583,,2.5769,,2.56104,,0.356445,,1.91162,,1.02051
3.02124,,0.67627,,1.47705,,2.57935,,2.56592,,0.360107,,1.91284,,1.02051
3.02368,,0.67627,,1.47827,,2.57935,,2.56348,,0.366211,,1.91284,,1.02051
3.02246,,0.67627,,1.47949,,2.58301,,2.56348,,0.371094,,1.91406,,1.02173
3.02734,,0.67627,,1.47949,,2.57935,,2.5647,,0.377197,,1.91528,,1.02173
3.0249,,0.67627,,1.48071,,2.58057,,2.56592,,0.383301,,1.91528,,1.02173
3.02368,,0.67627,,1.48193,,2.58301,,2.56592,,0.389404,,1.9165,,1.02295
3.02612,,0.67627,,1.48315,,2.58057,,2.56836,,0.395508,,1.91772,,1.02295
3.02612,,0.67627,,1.48315,,2.58057,,2.56714,,0.402832,,1.92017,,1.02295
3.02856,,0.67627,,1.4856,,2.58179,,2.56714,,0.408936,,1.91772,,1.02295
3.02856,,0.67627,,1.48682,,2.58179,,2.56836,,0.41626,,1.91895,,1.02295
3.02734,,0.67627,,1.48804,,2.58179,,2.5708,,0.423584,,1.92139,,1.02417
3.02979,,0.675049,,1.49048,,2.58423,,2.57202,,0.429687,,1.92261,,1.02417
3.03101,,0.67627,,1.49414,,2.58423,,2.57202,,0.435791,,1.92383,,1.02539
3.03223,,0.67627,,1.49414,,2.58423,,2.57324,,0.443115,,1.92627,,1.02539
3.03101,,0.67627,,1.49536,,2.58545,,2.57446,,0.449219,,1.92749,,1.02539
3.03223,,0.67627,,1.4978,,2.58545,,2.57813,,0.455322,,1.92871,,1.02539
3.03345,,0.67627,,1.50024,,2.58911,,2.57568,,0.462646,,1.93115,,1.02661
3.03589,,0.675049,,1.50269,,2.58789,,2.5769,,0.469971,,1.93237,,1.02661
3.03711,,0.675049,,1.50513,,2.58911,,2.57813,,0.477295,,1.93359,,1.02661
3.03711,,0.675049,,1.50635,,2.58789,,2.57813,,0.483398,,1.93848,,1.02783
3.03955,,0.675049,,1.51001,,2.59033,,2.57935,,0.490723,,1.93726,,1.02783
3.04077,,0.675049,,1.51245,,2.59155,,2.58057,,0.498047,,1.93848,,1.02783
3.04077,,0.675049,,1.51367,,2.59033,,2.58179,,0.506592,,1.94214,,1.02905
3.04321,,0.675049,,1.51733,,2.59399,,2.58301,,0.513916,,1.94336,,1.02905
3.04443,,0.67627,,1.51978,,2.59277,,2.58301,,0.52124,,1.94458,,1.03027
3.04565,,0.675049,,1.52222,,2.59521,,2.58545,,0.529785,,1.94824,,1.03027
3.04688,,0.675049,,1.52588,,2.59644,,2.58667,,0.537109,,1.94946,,1.03027
3.0481,,0.67627,,1.52832,,2.59644,,2.58545,,0.544434,,1.95068,,1.03149
3.04932,,0.675049,,1.53198,,2.59888,,2.58789,,0.551758,,1.95313,,1.03149
3.04932,,0.675049,,1.53442,,2.59766,,2.58789,,0.559082,,1.95557,,1.03271
3.05054,,0.675049,,1.53809,,2.60254,,2.59033,,0.567627,,1.95801,,1.03271
3.05298,,0.675049,,1.54053,,2.6001,,2.59033,,0.57373,,1.96045,,1.03394
3.0542,,0.675049,,1.54419,,2.60376,,2.59277,,0.581055,,1.96167,,1.03271
3.05664,,0.675049,,1.54907,,2.60376,,2.59399,,0.588379,,1.96411,,1.03394
3.05664,,0.675049,,1.55151,,2.6062,,2.59521,,0.595703,,1.96655,,1.03394
3.05908,,0.675049,,1.55518,,2.6062,,2.59644,,0.601807,,1.96777,,1.03394
3.0603,,0.675049,,1.55884,,2.60742,,2.59644,,0.60791,,1.97021,,1.03516
3.0603,,0.675049,,1.56128,,2.60864,,2.59888,,0.615234,,1.97266,,1.03516
3.06274,,0.675049,,1.56616,,2.61108,,2.6001,,0.621338,,1.9751,,1.03638
3.06519,,0.675049,,1.56982,,2.6123,,2.60132,,0.627441,,1.97754,,1.03638
3.06641,,0.675049,,1.57349,,2.61353,,2.60132,,0.634766,,1.97876,,1.03638
3.06763,,0.675049,,1.57593,,2.61353,,2.60132,,0.640869,,1.9812,,1.0376
3.06885,,0.675049,,1.58081,,2.61597,,2.60498,,0.646973,,1.98486,,1.0376
3.07129,,0.67627,,1.58447,,2.61597,,2.60376,,0.653076,,1.98608,,1.0376
3.07129,,0.675049,,1.58813,,2.61963,,2.6062,,0.65918,,1.98853,,1.03882
3.07373,,0.67627,,1.59302,,2.61963,,2.60742,,0.665283,,1.99219,,1.04004
3.07495,,0.675049,,1.59546,,2.62207,,2.60986,,0.670166,,1.99463,,1.04004
3.07495,,0.67627,,1.59912,,2.62207,,2.6123,,0.67627,,1.99585,,1.04004
3.08105,,0.67627,,1.604,,2.62329,,2.61108,,0.681152,,1.99951,,1.04126
3.08105,,0.67627,,1.60767,,2.62573,,2.6123,,0.686035,,2.00073,,1.04126
3.08228,,0.67627,,1.61255,,2.62695,,2.61475,,0.692139,,2.00439,,1.04126
3.0835,,0.67627,,1.61499,,2.62695,,2.61353,,0.695801,,2.00806,,1.04126
3.08594,,0.67627,,1.62109,,2.62939,,2.61597,,0.700684,,2.00806,,1.04248
3.08716,,0.67627,,1.62476,,2.63062,,2.61597,,0.705566,,2.01172,,1.0437
3.08838,,0.67627,,1.62842,,2.63184,,2.61841,,0.710449,,2.0166,,1.0437
3.09082,,0.67627,,1.6333,,2.63428,,2.61841,,0.714111,,2.01538,,1.0437
3.09082,,0.67627,,1.63696,,2.63794,,2.62085,,0.718994,,2.01782,,1.0437
3.09448,,0.67627,,1.64185,,2.63672,,2.62085,,0.723877,,2.02026,,1.04492
3.09814,,0.67627,,1.64551,,2.63916,,2.62329,,0.72876,,2.02393,,1.04492
3.09814,,0.67627,,1.65039,,2.6416,,2.62573,,0.734863,,2.02515,,1.04614
3.09937,,0.67627,,1.65405,,2.6416,,2.62451,,0.738525,,2.02881,,1.04614
3.10181,,0.67627,,1.65894,,2.64526,,2.62817,,0.743408,,2.03003,,1.04614
3.10181,,0.67749,,1.6626,,2.64771,,2.62817,,0.748291,,2.03247,,1.04736
3.10425,,0.67749,,1.66626,,2.64648,,2.62939,,0.754395,,2.03491,,1.04736
3.10547,,0.67749,,1.67114,,2.64893,,2.63428,,0.758057,,2.03735,,1.04736
3.10913,,0.67627,,1.67603,,2.65137,,2.63306,,0.762939,,2.03857,,1.04736
3.11035,,0.67749,,1.68091,,2.65259,,2.63428,,0.767822,,2.04224,,1.04858
3.11279,,0.67749,,1.68457,,2.65503,,2.6355,,0.772705,,2.04346,,1.04858
3.11401,,0.67749,,1.68823,,2.65503,,2.6355,,0.776367,,2.04834,,1.0498
3.11646,,0.67749,,1.69312,,2.65747,,2.63672,,0.78125,,2.05078,,1.0498
3.11768,,0.67749,,1.69678,,2.65869,,2.63794,,0.784912,,2.052,,1.05103
3.12012,,0.67749,,1.70288,,2.66235,,2.64038,,0.788574,,2.05322,,1.05103
3.12134,,0.67749,,1.70654,,2.66235,,2.63916,,0.792236,,2.05688,,1.05103
3.125,,0.678711,,1.71143,,2.66479,,2.6416,,0.795898,,2.05811,,1.05225
3.125,,0.678711,,1.71509,,2.66724,,2.64526,,0.799561,,2.05933,,1.05225
3.12866,,0.678711,,1.71997,,2.66724,,2.64282,,0.803223,,2.06177,,1.05347
3.1311,,0.679932,,1.72485,,2.66968,,2.64404,,0.806885,,2.06299,,1.05347
3.13232,,0.678711,,1.73096,,2.67212,,2.64648,,0.810547,,2.06665,,1.05347
3.13477,,0.678711,,1.73218,,2.67334,,2.64771,,0.812988,,2.06787,,1.05469
3.13721,,0.678711,,1.73828,,2.67578,,2.64893,,0.81665,,2.06909,,1.05347
3.13965,,0.679932,,1.74194,,2.677,,2.65015,,0.819092,,2.07275,,1.05469
3.13965,,0.678711,,1.74683,,2.67944,,2.65259,,0.822754,,2.07397,,1.05469
3.14087,,0.679932,,1.75049,,2.68311,,2.65259,,0.825195,,2.07642,,1.05591
3.14453,,0.679932,,1.75415,,2.68311,,2.65503,,0.828857,,2.07764,,1.05591
3.14575,,0.679932,,1.75903,,2.68433,,2.65625,,0.83252,,2.08008,,1.05713
3.15186,,0.679932,,1.7627,,2.68555,,2.65747,,0.834961,,2.08252,,1.05713
3.14941,,0.681152,,1.7688,,2.68799,,2.65747,,0.837402,,2.08374,,1.05713
3.15063,,0.681152,,1.77124,,2.69043,,2.65869,,0.841064,,2.08618,,1.05835
3.1543,,0.681152,,1.77612,,2.69165,,2.65991,,0.843506,,2.08618,,1.05713
3.1543,,0.681152,,1.77979,,2.69165,,2.66113,,0.847168,,2.08862,,1.05835
3.15552,,0.681152,,1.78345,,2.69531,,2.66357,,0.849609,,2.09106,,1.05957
3.15918,,0.681152,,1.78833,,2.69653,,2.66479,,0.853271,,2.09351,,1.05957
3.16162,,0.682373,,1.79321,,2.69775,,2.66357,,0.855713,,2.09473,,1.05957
3.16162,,0.682373,,1.79565,,2.69897,,2.66602,,0.859375,,2.09839,,1.06079
3.16406,,0.682373,,1.80176,,2.70508,,2.66724,,0.860596,,2.09839,,1.06079
3.16772,,0.682373,,1.80542,,2.70386,,2.66846,,0.864258,,2.10083,,1.06201
3.16772,,0.682373,,1.80908,,2.70752,,2.66968,,0.865479,,2.10205,,1.06201
3.17139,,0.682373,,1.81396,,2.70874,,2.6709,,0.86792,,2.10327,,1.06201
3.17261,,0.682373,,1.81763,,2.70996,,2.67212,,0.871582,,2.10571,,1.06201
3.17383,,0.683594,,1.82129,,2.7124,,2.67334,,0.872803,,2.10693,,1.06323
3.17627,,0.683594,,1.82617,,2.71362,,2.67456,,0.875244,,2.10938,,1.06323
3.17871,,0.683594,,1.82983,,2.71484,,2.67578,,0.877686,,2.1106,,1.06323
3.17993,,0.683594,,1.83228,,2.71484,,2.67578,,0.880127,,2.11426,,1.06445
3.18115,,0.684814,,1.83716,,2.71729,,2.67822,,0.882568,,2.11426,,1.06445
3.18359,,0.684814,,1.84204,,2.72095,,2.67944,,0.883789,,2.1167,,1.06445
3.18604,,0.684814,,1.84448,,2.72095,,2.67822,,0.88501,,2.11914,,1.06567
3.18848,,0.684814,,1.84937,,2.72461,,2.68066,,0.887451,,2.11792,,1.06567
3.18848,,0.686035,,1.85303,,2.72461,,2.68188,,0.889893,,2.1228,,1.06567
3.19214,,0.686035,,1.85791,,2.72705,,2.68311,,0.891113,,2.12158,,1.06567
3.19336,,0.686035,,1.86157,,2.73071,,2.68433,,0.893555,,2.12402,,1.06689
3.1958,,0.686035,,1.86523,,2.73071,,2.68433,,0.894775,,2.12524,,1.06812
3.1958,,0.686035,,1.86768,,2.73193,,2.68677,,0.897217,,2.12646,,1.06812
3.19824,,0.687256,,1.87256,,2.73438,,2.68799,,0.898437,,2.12891,,1.06812
3.20068,,0.687256,,1.87622,,2.73682,,2.68921,,0.900879,,2.13135,,1.06812
3.2019,,0.687256,,1.87988,,2.73926,,2.68921,,0.9021,,2.13135,,1.06934
3.20557,,0.688477,,1.88477,,2.74048,,2.69043,,0.90332,,2.13257,,1.06934
3.20679,,0.687256,,1.88843,,2.7417,,2.69287,,0.905762,,2.13501,,1.06934
3.20923,,0.688477,,1.89209,,2.74414,,2.69287,,0.906982,,2.13623,,1.06934
3.20923,,0.688477,,1.89575,,2.74536,,2.69531,,0.909424,,2.13867,,1.07056
3.21045,,0.689697,,1.89941,,2.74658,,2.69531,,0.910645,,2.13989,,1.07056
3.21411,,0.689697,,1.90308,,2.74902,,2.69531,,0.911865,,2.13989,,1.07056
